Date,portfolio_return,portfolio_pnl,SPY_contrib,QQQ_contrib,TLT_contrib,GLD_contrib,HYG_contrib,cumulative_pnl
2020-01-30,0.006165287333547456,6165.287333547456,1697.0135986210614,3888.351849021379,191.7643659601275,159.11973700464932,229.03778294023886,-7769.932807937779
2020-01-31,-0.012740582668815718,-12740.582668815718,-8058.839104255973,-6214.812774197315,1280.5517118601738,1681.0559862456123,-1428.5384884682153,-20510.5154767535
2020-02-03,0.0019555402073430576,1955.5402073430575,1266.4988378011724,923.3678129599988,-1648.4080005559683,593.3643037877226,820.7172533501325,-18554.975269410443
2020-02-04,0.005815623715410754,5815.623715410754,3322.334177580797,1299.7031335467793,1136.7356790175957,-565.107633664162,621.9583589297437,-12739.351553999688
2020-02-05,0.014246399794555947,14246.399794555948,9199.91362840191,5694.5343168815425,-2204.9509008702844,203.43547419898593,1353.4672759437926,1507.0482405562598
2020-02-06,-0.013220954699213167,-13220.954699213167,-6512.786410477756,-4899.087438060591,-336.6076839349998,-66.16203193247269,-1406.3111348073473,-11713.906458656907
2020-02-07,0.010162734349230297,10162.734349230297,6509.724501073665,3916.3890770323683,-1472.3375624003227,726.4746285521079,482.48370497248067,-1551.1721094266104
2020-02-10,0.0017382207086747497,1738.2207086747496,955.3317253373435,2525.447340047466,-1984.776540116796,-326.9085429618342,569.1267263685706,187.04859924813923
2020-02-11,0.0029506452633216236,2950.6452633216236,3283.6560614647033,820.7267230933751,-2285.860287143724,209.81928236325058,922.303483544019,3137.693862569763
2020-02-12,0.0018256797467752024,1825.6797467752024,1052.0699714526813,1281.8149260320486,-961.9059448944386,5.001148065272479,448.69964611963843,4963.373609344965
2020-02-13,-0.002662628027898241,-2662.628027898241,-3000.2759557107447,259.0979292965077,1266.249880608317,-958.5708081677549,-229.1290739245659,2300.7455814467244
2020-02-14,-0.0048247897133246315,-4824.7897133246315,-4093.66301495475,-2058.8198065329443,2151.3153442650823,-465.48918040534755,-358.13305569667244,-2524.044131877907
2020-02-17,0.006252416853763513,6252.416853763513,1733.6798931332928,2456.7862254555575,2200.0205703425886,283.76006901416343,-421.8299041820901,3728.372721885606
2020-02-18,-0.007614944333798183,-7614.944333798183,-3735.9606044271977,-3983.2950614389083,365.3710609743229,201.74586177847098,-462.8055906848699,-3886.571611912577
2020-02-19,0.009501579014023941,9501.57901402394,3474.1696459513,2681.364942339354,1289.1249575629477,247.28598962833092,1809.63347854201,5615.007402111363
2020-02-20,0.0023338066636382536,2333.8066636382537,2627.802860613026,838.8736200644848,-1830.8156660779816,204.70338586191136,493.24246317681275,7948.814065749617
2020-02-21,0.00453695528619806,4536.95528619806,2998.802075186786,2948.228387060042,-482.96673323620166,-614.6505954003715,-312.4578474121958,12485.769351947678
2020-02-24,-0.00272951738704623,-2729.51738704623,-1875.3627986814884,-263.0437106965614,651.7199285810742,-976.7016289133896,-266.12917733586454,9756.251964901448
2020-02-25,0.0012872840903295894,1287.2840903295894,1618.3329948611147,28.322117254759544,-158.81359706635052,174.35968777321946,-374.9171124931537,11043.536055231038
2020-02-26,0.005028338215216918,5028.338215216918,1502.7069134627898,1921.3114296617596,1190.3730008582743,1063.9775340761698,-650.030662842075,16071.874270447955
2020-02-27,-0.0032189890329047685,-3218.9890329047685,-3938.865167643515,-2313.315410175141,1292.7003810350443,394.319394748245,1346.171769130598,12852.885237543187
2020-02-28,0.00756457325101007,7564.57325101007,2397.740144911301,3395.939021644456,965.3476904243303,714.1945885283965,91.35180550158675,20417.458488553257
2020-03-02,0.004006163193698836,4006.1631936988356,3187.6707260717226,1383.7855258428863,-866.692936794743,-303.23387245806236,604.6337510370321,24423.62168225209
2020-03-03,0.01431184758061401,14311.84758061401,9721.565980028736,4891.846300355355,-831.0895901661562,-698.6845080177955,1228.2093984138723,38735.4692628661
2020-03-04,0.006736485707583352,6736.4857075833515,4573.592507262938,3594.5947408014545,-2019.298431727789,-708.5314656298438,1296.1283568765923,45471.95497044945
2020-03-05,-0.004511288349045489,-4511.288349045489,-3067.539853211974,-2054.8612209748985,543.1269681681414,-560.9869464297375,628.9727034029793,40960.66662140396
2020-03-06,0.002104357724925603,2104.3577249256027,2662.459893735647,-736.6977046030767,-413.32029740142076,-262.9611477336596,854.8769809281127,43065.02434632956
2020-03-09,-0.005490545305410025,-5490.545305410024,-3328.5871014173426,-2709.3023901913984,1113.7220396379485,708.2926696969998,-1274.6705231362325,37574.47904091954
2020-03-10,-0.002526823478091471,-2526.823478091471,-1404.9051905319832,-1728.5832335280209,-659.9031795530317,1157.0569717263018,109.51115379526267,35047.65556282807
2020-03-11,-0.00544617877930146,-5446.17877930146,-5295.71260820719,-2801.00201518191,3546.4904098080224,1132.9773719842783,-2028.9319377046616,29601.47678352661
2020-03-12,-0.0020427437579696324,-2042.7437579696325,-2033.7831060382555,178.6063697428278,-421.63329372400136,29.120855707896055,204.9454163419005,27558.733025556976
2020-03-13,-0.012365915927348328,-12365.915927348327,-3893.1079806279486,-3066.3678979824085,-3456.4589092888273,-1672.9863610094787,-276.9947784396649,15192.817098208649
2020-03-16,0.03100635997268258,31006.35997268258,23583.102139135655,8893.29994367929,-2385.5911348123436,-1368.98701606007,2284.536040740042,46199.17707089123
2020-03-17,-0.03985500519361498,-39855.005193614976,-27240.06516334958,-13356.537042143511,1094.8876246584996,793.57506544387,-1146.865678224258,6344.171877276254
2020-03-18,-0.021543410334227478,-21543.41033422748,-8733.755663575817,-8805.131046663177,-3041.4435313706213,-100.91179467609248,-862.1682979417699,-15199.238456951225
2020-03-19,-0.007250422453433379,-7250.422453433379,-2145.477825248588,-6368.899686285044,5947.276463947378,-837.4202617502874,-3845.9011440968384,-22449.660910384606
2020-03-20,0.08266045543570644,82660.45543570643,36894.45941097529,32469.64246582397,5830.317721026939,272.2922210859667,7193.743616794282,60210.79452532183
2020-03-23,0.008828015991052663,8828.015991052664,3933.510531752501,6732.050282114257,-1986.3664807479252,748.8382135517195,-600.016555617888,69038.81051637449
2020-03-24,0.022438023814117768,22438.02381411777,13095.991350426364,4985.874614744771,2784.5217886524765,847.9046046944305,723.7314555997216,91476.83433049226
2020-03-25,0.04074857379435346,40748.57379435346,15668.005706427166,17188.861269624813,4152.324287574477,903.0302848754555,2836.352245851555,132225.4081248457
2020-03-26,-0.014876546451878362,-14876.546451878363,-2217.4875445359794,-10651.926630725467,-1964.5409676751208,289.556897881332,-332.1482068231257,117348.86167296735
2020-03-27,0.0033323073325917637,3332.3073325917635,4114.174740994464,-4031.3719879823475,3893.0323919740467,1094.9035761080145,-1738.4313885024137,120681.16900555912
2020-03-30,-0.00618557223288548,-6185.57223288548,-396.97260685914597,-5015.384913380491,-949.439421742564,186.82765785830736,-10.602948761586983,114495.59677267364
2020-03-31,-0.00724679567099882,-7246.79567099882,-1833.2237383623735,-5643.56191801135,-3020.871557868625,2003.609301156846,1247.252242086684,107248.80110167482
2020-04-01,0.04345293778078299,43452.93778078299,22948.164781688134,11605.450690079058,5672.048711605009,719.9158304585578,2507.357766952229,150701.7388824578
2020-04-02,0.003944678607631254,3944.6786076312546,231.46400680668637,6351.056105776677,-20.80172780121357,-651.7187772818282,-1965.3209998690672,154646.41749008905
2020-04-03,0.011402962488559324,11402.962488559324,2779.3845103904205,8029.355207655098,-1222.567987587405,398.6396137643168,1418.1511443368938,166049.3799786484
2020-04-06,-0.006202836483984044,-6202.836483984043,-3453.3256613790118,-2313.28045172566,852.4140504415573,-412.56206968049054,-876.0823516404382,159846.54349466434
2020-04-07,-0.0028627698433023206,-2862.7698433023206,974.6097369020723,-1239.1571367706827,-2073.4116688842087,-782.6161220220401,257.8053474725383,156983.77365136202
2020-04-08,0.005491721959938913,5491.721959938913,1305.811775511619,3024.889516632394,1050.5247268024168,34.992950649019505,75.50299034346345,162475.49561130092
2020-04-09,-0.008219086009652614,-8219.086009652614,-4210.623331478797,-3253.5392866970055,270.1593536302979,74.1326588105257,-1099.2154039176348,154256.4096016483
2020-04-10,0.00667642862855431,6676.42862855431,2181.2553598129234,3774.7755934846678,-276.3643943684217,228.70425730924381,768.0578123158971,160932.83823020261
2020-04-13,-0.0030480649930123434,-3048.0649930123436,-1685.1259819205122,-984.5390675199054,295.65485625924555,24.054135327574766,-698.1089351587459,157884.77323719027
2020-04-14,0.004733012280172629,4733.012280172629,102.94273188755939,762.0341166581917,1850.7391576979367,1057.9533363797402,959.342937549201,162617.7855173629
2020-04-15,-0.0030888323604760463,-3088.8323604760462,-3222.859764129808,-1274.2844993429003,817.5130332936297,1561.7383279946707,-970.9394582916385,159528.95315688686
2020-04-16,-0.010880108620888188,-10880.108620888188,-3526.8317371592593,-3526.099768494391,-2186.5939702652113,-974.6066769680867,-665.9764680012391,148648.84453599868
2020-04-17,0.004552133114557243,4552.133114557243,631.653903200072,953.0595364859532,2281.3289847315204,1180.490833581999,-494.4001434423016,153200.97765055593
2020-04-20,-0.005839309718905743,-5839.3097189057435,-3773.3416196631033,-2218.1227014069054,-1017.0547131020603,923.9395007874746,245.26981447885194,147361.66793165018
2020-04-21,-0.003633008913116525,-3633.008913116525,-1970.5377388397599,-3860.676655705994,1772.1734041173156,317.4126000573583,108.61947725455525,143728.65901853365
2020-04-22,-0.013159470309727087,-13159.470309727087,-6696.596166936342,-5956.228324969054,938.217886683809,-79.29281789753837,-1365.5708866079647,130569.18870880657
2020-04-23,0.003371569673318549,3371.569673318549,2615.9697158594945,541.1066192222214,-699.2286823918698,180.33567658125804,733.386344047445,133940.75838212512
2020-04-24,0.002889909309199479,2889.909309199479,2988.782487973337,748.7123172211418,-2493.848740637237,709.2197624344759,937.0434822077609,136830.6676913246
2020-04-27,-0.0023599102887907498,-2359.9102887907497,-3143.6434535375256,-282.3893697295444,803.8769598379394,746.0527324332273,-483.8071577948468,134470.75740253387
2020-04-28,0.018916029841867226,18916.029841867225,8655.141284504345,9043.434375765686,-1394.8709999844664,755.0557579819477,1857.2694235997126,153386.7872444011
2020-04-29,0.009774570639687114,9774.570639687114,5748.252541635864,3083.394348467547,-125.7594110105039,1158.8491285988498,-90.16596800464283,163161.3578840882
2020-04-30,-0.01090988567714974,-10909.88567714974,-4969.685753196255,-6607.336260226786,162.55011083319314,483.31237878126086,21.273846658847624,152251.47220693846
2020-05-01,-0.0002714721887052758,-271.47218870527576,311.1980777630558,2472.580354287577,-1566.1751621207434,-1720.8750314152194,231.79957278005412,151980.00001823317
2020-05-04,-0.0006652839470234722,-665.2839470234723,1613.0748855450906,1191.8428935289273,-2818.5055604596882,-550.3773185502395,-101.31884708756196,151314.7160712097
2020-05-05,0.0033893828515386385,3389.3828515386385,2812.6247050861616,2659.2136476131823,-1546.8864525804804,-581.5501096060523,45.98106102582811,154704.09892274832
2020-05-06,-0.00032103322727615295,-321.03322727615296,-263.2522085473219,1108.3556442812937,-1071.0716879732104,63.871016124581864,-158.93599116149645,154383.06569547218
2020-05-07,-0.008621351111862468,-8621.351111862468,-3330.0658955018453,-2699.8655904547936,-801.6690386230679,-746.5125907500534,-1043.2379965327086,145761.71458360972
2020-05-08,0.01412730467160751,14127.30467160751,8251.845558248835,6374.786444946129,-2104.1810774589244,170.18714348824315,1434.6666023832267,159889.01925521722
2020-05-11,-0.0004983213456815389,-498.32134568153884,-928.0723180395365,130.9391074876251,1156.390843812633,-266.00033756118137,-591.578641381079,159390.6979095357
2020-05-12,-0.005486878214330673,-5486.878214330673,-1155.217128036905,-4043.2445425888736,-1991.6873641192792,759.2687607473035,944.0020596670811,153903.81969520502
2020-05-13,0.0023085625700010612,2308.5625700010614,-1045.951366136789,-11.02464177575927,614.2146577201712,2329.3250192279374,421.99890096550075,156212.38226520608
2020-05-14,-0.004741361082388385,-4741.361082388385,-537.2538842192195,-1722.6230890846145,-2034.410061006736,-206.22513462154623,-240.84891345626707,151471.0211828177
2020-05-15,-0.01140182343686251,-11401.823436862509,-5973.465580310231,-5466.570187736241,-528.308007452822,896.3154374474867,-329.79509881070294,140069.1977459552
2020-05-18,0.0023329412496024583,2332.9412496024584,-33.485093529792955,2004.3885682982846,281.0391533966243,-719.3515864354011,800.3502078727439,142402.13899555765
2020-05-19,0.0009306539858937939,930.6539858937939,2263.4221834755667,312.48500383678794,-702.3343842510873,-589.0501572868295,-353.8686598806436,143332.79298145144
2020-05-20,0.007982062326750663,7982.062326750663,3889.9456996328936,5601.465729349301,-2091.8608075876523,39.483158718302185,543.0285466378174,151314.8553082021
2020-05-21,-0.006112319195575472,-6112.319195575472,-2045.9266118117237,-2381.138926744025,-840.146331670705,-191.90692635890338,-653.2003989901158,145202.53611262664
2020-05-22,0.0006570217583895527,657.0217583895527,1135.918668275323,801.9586480872924,-473.8188496162731,-712.3233646137662,-94.71334374302347,145859.55787101618
2020-05-25,0.0056271405307287345,5627.140530728734,3172.643148468175,3119.4749944779765,-1631.4562435502744,-131.03700931640924,1097.5156406492665,151486.6984017449
2020-05-26,-0.012747819575153137,-12747.819575153137,-7011.502180709761,-4630.150083202864,293.1980821574447,66.75957091975509,-1466.1249643177134,138738.87882659177
2020-05-27,-0.016258869825167797,-16258.869825167798,-7580.504822790979,-8044.243528361667,999.2377850104169,134.76985297161426,-1768.1291119971834,122480.00900142397
2020-05-28,0.001094341078289244,1094.341078289244,2682.0883268649704,-222.86303871237496,-686.3361430867234,-761.0238321622242,82.47576538559635,123574.35007971321
2020-05-29,-0.0009329277071024307,-932.9277071024308,199.07441952893888,-1027.6175575384411,-612.8744275742863,715.8852630458857,-207.39540456452787,122641.42237261079
2020-06-01,0.005193219516623331,5193.2195166233305,3509.9068706735957,1141.2936032617752,-4.443806977310778,1365.9395416349626,-819.4766919696921,127834.64188923412
2020-06-02,-0.005531389783038068,-5531.389783038067,-3346.9600729760023,-1774.4246590450462,319.4768550315658,114.88741132513155,-844.369317373716,122303.25210619604
2020-06-03,0.0023692404874067555,2369.2404874067556,363.6771073861796,65.27443254720279,1379.6432411691071,503.96334018487124,56.68236611939511,124672.4925936028
2020-06-04,-0.004329427885204254,-4329.4278852042535,-1729.8832577143628,-1995.100239768718,-337.98287877500655,177.41191583074945,-443.8734247769159,120343.06470839855
2020-06-05,0.0067427317858916565,6742.731785891657,1217.054398964934,3779.93190153622,1153.4710267180155,-125.49706799423805,717.7715266667257,127085.7964942902
2020-06-08,-0.008988530352795092,-8988.530352795091,-1713.9165666905158,-4109.727181451811,-1244.8393415157832,-1571.2500881787653,-348.7971749582176,118097.26614149511
2020-06-09,0.003264850719984689,3264.850719984689,77.35719259611714,2358.9001414592467,598.8106775111955,-184.06396134984098,413.84666976797064,121362.11686147981
2020-06-10,-0.015922018700752973,-15922.018700752973,-9286.768297833118,-6796.65984673649,2380.839693409353,-1141.6246563881753,-1077.8055932045395,105440.09816072683
2020-06-11,0.0046485112731039935,4648.5112731039935,1421.6849114765394,520.3020803069853,523.6963173265349,1922.0638496139945,260.7641143799395,110088.60943383083
2020-06-12,0.0002607840137026506,260.78401370265055,1042.5264624614117,169.15839335777238,-1269.6541739799122,460.6716329270093,-141.91830106363028,110349.39344753348
2020-06-15,0.001310810750470598,1310.810750470598,300.5781963214484,-424.7662453460431,492.9073169931061,407.91639860117294,534.1750839009137,111660.20419800408
2020-06-16,-0.005700498743792145,-5700.498743792145,-2142.0688751899374,-2012.444100380102,-929.3688562525488,-612.9224852004013,-3.694426769154918,105959.70545421193
2020-06-17,0.006838444295144563,6838.4442951445635,3179.352189910478,1172.5560240729194,493.1704999731758,1366.884797963549,626.4807832244414,112798.1497493565
2020-06-18,0.010916292385405854,10916.292385405854,7882.542412743876,4981.8648409198295,-2825.1181425454247,-1421.0456105301873,2298.0488848177615,123714.44213476236
2020-06-19,0.005719275210710481,5719.275210710482,2748.3357566870422,2030.811127959429,-70.62889733134348,-707.545560358445,1718.3027837537982,129433.71734547283
2020-06-22,0.002594885127181293,2594.8851271812932,542.7289642959554,566.150605247425,834.9678706278223,549.9485132173835,101.08917379270731,132028.60247265414
2020-06-23,-0.0009210233914098253,-921.0233914098253,-3319.99271287031,-1898.6078798170884,2897.1139094517,1379.998893639511,20.464398186361688,131107.5790812443
2020-06-24,-0.004836085049240142,-4836.085049240141,-2147.105841010977,-3003.5695178224396,45.35452020754777,22.363567957115393,246.87222142861071,126271.49403200416
2020-06-25,-0.011727809598589788,-11727.809598589787,-7108.351444802241,-3351.6301292715957,1055.4090684825003,-617.6439307442396,-1705.5931622542128,114543.68443341438
2020-06-26,-0.012959820752012498,-12959.820752012498,-6950.39802183623,-4199.483658301471,1233.7684582254635,-1159.3956090449276,-1884.3119210553327,101583.86368140188
2020-06-29,-0.001776903907687103,-1776.9039076871031,-1410.2957370185386,1208.1938880269804,91.23702604001885,-1329.3423044093315,-336.696780326232,99806.95977371479
2020-06-30,-0.00581714899962664,-5817.14899962664,-1145.438992940216,-4577.5277494147285,-223.29201368282824,-45.83989877454046,174.94965518567304,93989.81077408814
2020-07-01,0.015832455920341708,15832.455920341708,7765.61559877045,7498.963937019069,-1362.6020405737877,-790.6772797621072,2721.155704888085,109822.26669442985
2020-07-02,0.0005105008046432325,510.50080464323247,248.7174228608507,209.79036581904904,-65.6353373139809,147.3656193084606,-29.737266031147044,110332.76749907309
2020-07-03,-0.005981649570219495,-5981.649570219495,-2409.3804288969923,-2597.325867852222,254.23316260675372,-437.1938586154194,-791.9825774616158,104351.1179288536
2020-07-06,0.0010147525813044484,1014.7525813044484,447.0069563059667,-7.0505509129296655,1773.4396332530982,-1583.1940852254365,384.5506278837498,105365.87051015804
2020-07-07,0.0049762555393665295,4976.25553936653,5233.557808490041,1168.2953798828346,-1463.2702576848246,-117.03029663007045,154.7029053085492,110342.12604952457
2020-07-08,-0.0037573365390194966,-3757.3365390194967,-3266.8300878816763,-4027.962453591349,2535.537696668991,1139.1332346631405,-137.21492887860214,106584.78951050507
2020-07-09,0.002867978855196209,2867.978855196209,3031.0226689815877,775.0476359252594,-1244.4556800019648,374.0286177913788,-67.66438750005216,109452.76836570128
2020-07-10,0.005346780835084327,5346.780835084327,2994.59340672403,1966.1971704326538,-944.7770016752077,522.148845466763,808.6184141360878,114799.54920078561
2020-07-13,-0.0017271111310118185,-1727.1111310118185,-1516.0578964401357,427.9581646949586,-976.982200947893,82.43554536843608,255.53525631281542,113072.4380697738
2020-07-14,-0.002945444927317784,-2945.444927317784,-1300.0950451187593,-549.3782186426789,-1322.169665604866,327.2953960359854,-101.0973939874653,110126.993142456
2020-07-15,-0.005314817784607263,-5314.817784607263,-2195.436686179966,-244.2272163587732,-419.71193703771013,-1350.1461650278507,-1105.295780002963,104812.17535784874
2020-07-16,0.004427999950411573,4427.999950411573,2545.241795651686,194.968846765995,1646.2379042835917,-981.2262317985292,1022.7776355088292,109240.17530826031
2020-07-17,0.0010189443210483194,1018.9443210483194,886.2733622509973,546.8134901016971,-822.7445595803839,188.0768409563537,220.52518731965517,110259.11962930863
2020-07-20,0.008428381763849073,8428.381763849073,4633.86790446939,3709.319754187547,-494.18229991638026,-136.04419049536685,715.4205956038844,118687.5013931577
2020-07-21,-0.0012621577492329464,-1262.1577492329463,1292.7674293466484,-1354.7406684644325,-2079.2048071027216,352.75001154020936,526.2702854473503,117425.34364392475
2020-07-22,-0.0017372364910100875,-1737.2364910100875,-772.7300126812522,-567.1402542764408,550.6535738319653,-336.0098927367167,-612.0099051476432,115688.10715291466
2020-07-23,-0.00011896255505824331,-118.96255505824331,822.5500714102625,-711.426165281798,265.7901405470612,-1094.932550073523,599.0559483397541,115569.14459785642
2020-07-24,0.0070847784108888,7084.7784108888,1984.9094261347802,1872.9635298776298,956.1480250888537,1527.5446560869532,743.2127737005836,122653.92300874522
2020-07-27,-0.0163421323104347,-16342.132310434701,-7731.671771592909,-7682.8289917554985,226.86275134952638,-235.62216601222116,-918.8721324235989,106311.79069831052
2020-07-28,-0.007472941803714928,-7472.941803714928,-3048.1240152445553,-2080.7044449816926,-460.0410101794744,-731.0084784711282,-1153.0638548380784,98838.84889459559
2020-07-29,-0.009958306291452893,-9958.306291452893,-3877.579633665798,-4826.936095560787,-796.8355295957263,539.3058017638156,-996.2608343943979,88880.5426031427
2020-07-30,0.020652507166152027,20652.507166152027,11056.004672317042,9152.961446134277,-1368.4888089427868,-375.30274298363014,2187.332599627121,109533.04976929474
2020-07-31,-0.00022722085115936728,-227.22085115936727,-2417.6788701986507,-1686.1911983697262,3563.051962115759,511.967716314026,-198.37046102077596,109305.82891813538
2020-08-03,-0.002522207269223616,-2522.207269223616,-2953.340985528727,-2312.2223001145117,2642.206187331145,-88.35778446838657,189.50761355686407,106783.62164891177
2020-08-04,0.006484757004038884,6484.757004038884,2972.558128912997,1507.4175371694048,272.72435658592934,992.4399687035352,739.6170126670171,113268.37865295065
2020-08-05,-0.01301210414370278,-13012.10414370278,-6594.9438235399175,-6053.548028163702,592.9339029619828,-224.01718563957465,-732.5290093215705,100256.27450924787
2020-08-06,0.00070579674529212,705.79674529212,746.3442039196661,-1259.513670451436,198.95597470432614,654.1686719062532,365.84156521331056,100962.07125453999
2020-08-07,0.009062809664298132,9062.809664298133,4539.279047329412,4624.016844040308,-8.238750390639614,115.38096369437066,-207.62844037531997,110024.88091883811
2020-08-10,0.0023632465940812055,2363.2465940812053,1804.3965203568605,1668.258826875632,92.49779523679898,-861.0820123928687,-340.8245359952175,112388.12751291932
2020-08-11,0.008882286553268844,8882.286553268843,4423.241983998194,3336.893819290141,179.71909586186615,297.0087651807078,645.4228889379342,121270.41406618817
2020-08-12,0.00591944928765952,5919.4492876595195,3940.7919850991907,2313.40794483467,-534.1887752267776,-200.50147356321528,399.9396065156511,127189.86335384769
2020-08-13,-0.002190081716291348,-2190.0817162913477,-1298.5229185682854,-690.8301762892073,-373.9622535452853,777.8725774323941,-604.638945320964,124999.78163755634
2020-08-14,0.0005892581520597983,589.2581520597982,-784.860905477708,-1204.9120556220148,1864.8353272149586,522.4627355066772,191.73305043788514,125589.03978961614
2020-08-17,-0.009063223548770058,-9063.223548770058,-6239.353566755282,-4417.187744428659,2075.3286823308226,127.35191759219788,-609.3628375091354,116525.81624084609
2020-08-18,0.0006523441432083254,652.3441432083255,-2172.6114904215633,267.5531659780931,3357.64275541532,171.500315203462,-971.7406029669867,117178.16038405441
2020-08-19,0.012126518395175803,12126.518395175803,6104.214803894343,6846.619646932899,-1374.3957729786555,-405.9140460914372,955.9937634186531,129304.67877923022
2020-08-20,-0.013467295720725863,-13467.295720725864,-5646.692146343963,-5589.258616786845,-514.0491843417152,-901.9359908775523,-815.3597823757885,115837.38305850436
2020-08-21,0.003307466470426742,3307.466470426742,983.7018766533871,2881.015068631469,-1201.5195995403922,412.6322931311959,231.63683155108194,119144.84952893111
2020-08-24,-0.0005235138608503094,-523.5138608503094,-207.7475805402184,766.3863725228254,-1283.9114244976201,-43.35648099462446,245.11525265932826,118621.3356680808
2020-08-25,0.006657867458045698,6657.867458045698,2068.2953088342265,1982.3498213308046,2780.0718958333264,171.18284959984683,-344.0324175525058,125279.20312612651
2020-08-26,-0.004703755194148381,-4703.755194148381,-2617.19021098401,-2768.468378298665,-468.0041385568584,705.8197073731819,444.0878263179696,120575.44793197812
2020-08-27,-0.00497724510276055,-4977.24510276055,-2397.1344337478004,-2979.5570715269578,845.0723302526668,-298.40650026851904,-147.21942746994003,115598.20282921757
2020-08-28,0.002469342212445242,2469.3422124452422,852.2766875754587,-1425.7556837858385,1613.6675676887994,1852.1718049604,-423.018163993577,118067.54504166282
2020-08-31,-0.0004975959429326081,-497.59594293260807,-1628.3465517311333,-856.2733912513474,695.1449564707187,523.7176678864777,768.1613756926763,117569.94909873021
2020-09-01,-0.004907429065587848,-4907.4290655878485,-743.1783554750074,-1664.8057833566884,-1701.803289010248,-864.4592422968856,66.81760455098147,112662.52003314237
2020-09-02,0.013800777742059907,13800.777742059907,7537.143026774708,5068.461522594121,-914.9720222422618,248.62045938275685,1861.5247555505841,126463.29777520227
2020-09-03,0.018922974109930442,18922.97410993044,10613.116188669212,7408.52214745502,-2265.46606401481,935.3847918729786,2231.4170459480392,145386.2718851327
2020-09-04,0.015420771329667947,15420.771329667947,7756.170768091341,6747.380205137677,-1539.5820242397488,493.4848344309837,1963.3175462476938,160807.04321480065
2020-09-07,0.010017209784226511,10017.20978422651,3446.0251610289292,3337.7876436029683,871.9984241542709,1194.244000228649,1167.1545552116922,170824.25299902717
